,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
2397,2.842084113,0.036157896,0.796558099,0.645952769,0.231386955,0.230018679,0.235788042,0.231324352,0.002585162,0.001196635,3000,74362
2398,0.328344957,0.7559556,0.378707281,0.91021991,0.230035187,0.229722797,0.231769119,0.232651063,0.001663305,0.001836394,3000,74362
2399,0.154566497,0.883208562,0.917964967,0.577204928,0.223356667,0.22284042,0.225350957,0.22521916,0.001450276,0.001417208,3000,74362
2400,-1.082736236,0.328354999,0.780820856,0.655374811,0.227207113,0.226175148,0.232578215,0.231139994,0.003554693,0.003892558,3000,74362
2401,6.494097788,0.001291976,6.688969901,0.024446793,0.273527137,0.230898637,0.321077648,0.275039823,0.032700446,0.021365655,200,46208
2402,1.256237244,0.264529281,1.203256452,0.444051982,0.254958089,0.228926498,0.300150995,0.258707607,0.02728514,0.016231367,200,46208
2403,2.887937407,0.03426915,6.478302355,0.026170482,0.267608583,0.228205651,0.315189187,0.252217898,0.029913675,0.012705224,200,46208
2404,4.092616065,0.009422651,6.418921127,0.026686906,0.245534535,0.216413701,0.261114345,0.229633324,0.010543928,0.006608908,200,46208
2405,-0.577043304,0.588916496,0.758952137,0.668648449,0.226977128,0.216937559,0.267036809,0.237702219,0.025349733,0.012216781,200,46208
2406,1.885656602,0.11801631,4.983401339,0.045110906,0.268124832,0.221569111,0.33140174,0.232952872,0.027279001,0.006860459,200,46208
2407,0.320803155,0.761334232,1.505874356,0.340788412,0.259587342,0.225099667,0.299625722,0.238826884,0.024306344,0.012818294,200,46208
2408,4.452748269,0.006685262,2.564874332,0.155096061,0.254280809,0.23399987,0.283556584,0.248932755,0.018329157,0.009644888,200,46208
2409,1.433987556,0.211031313,1.26073098,0.421737619,0.253353669,0.220214858,0.294466272,0.239847745,0.026957958,0.014767879,200,46208
2410,2.674853028,0.044091214,2.560455179,0.155542818,0.234832084,0.216821349,0.257227271,0.230038928,0.015148656,0.006662677,200,46208
2411,1.680384129,0.153715299,3.732489133,0.079456434,0.231878861,0.191036221,0.269104251,0.219324247,0.02970671,0.013318445,200,46208
