,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
4274,2.593383376,0.048637242,3.544863278,0.087523695,0.24894486,0.206700187,0.288788641,0.236573685,0.024285601,0.015239714,200,61605
4275,1.16965578,0.294856971,1.071575033,0.500673424,0.269298548,0.224355286,0.354401571,0.231333989,0.034572984,0.005395244,200,61605
4276,2.2726312,0.072200639,2.006062192,0.228936169,0.273183256,0.230964411,0.310450838,0.278976126,0.024091911,0.019442626,200,61605
4277,2.292853866,0.070397904,4.356781948,0.058977868,0.272089143,0.229705985,0.313420622,0.255700406,0.024038097,0.011997413,200,61605
4278,3.838642612,0.012140434,4.453216266,0.056488919,0.291434153,0.235917521,0.335042091,0.258420443,0.023627238,0.011580719,200,61605
4279,1.730485815,0.144101183,1.688304225,0.293060782,0.258202271,0.21799272,0.3011401,0.233957826,0.025948734,0.007949659,200,61605
4280,3.345998049,0.020418011,7.466979548,0.019291947,0.278530823,0.229988149,0.320422164,0.239850931,0.022057125,0.008186842,200,61605
4281,2.242738129,0.074956634,3.090036259,0.112423624,0.275027516,0.235031742,0.333784009,0.289238496,0.024085795,0.02416086,200,61605
4282,3.031581268,0.029028861,7.950853437,0.016825231,0.292029226,0.229529745,0.317068881,0.253044694,0.017995334,0.01191402,200,61605
4283,0.259013061,0.805950515,1.524041625,0.335605009,0.272004014,0.22597433,0.364807804,0.253727516,0.037223614,0.016305035,200,61605
4284,3.134038354,0.025839444,1.88413408,0.251102103,0.251197629,0.216309794,0.279974441,0.235916076,0.021906236,0.010757502,200,61605
4285,4.145502588,0.008949065,6.830721291,0.023374978,0.289048164,0.235410373,0.321135727,0.265165178,0.023233702,0.015019149,200,61605
4286,0.515398015,0.62824499,3.597466997,0.085151724,0.242964814,0.217626095,0.266099418,0.232286997,0.020548471,0.009766395,200,61605
4287,3.880067501,0.011641119,5.240853277,0.04071724,0.288216476,0.217855394,0.390163591,0.234096772,0.050512958,0.010207323,200,61605
4288,3.932605336,0.011041415,3.83565432,0.075454471,0.307440875,0.2377985,0.351180518,0.253322156,0.028173545,0.007815858,200,61605
4289,1.082730144,0.328357458,2.154388758,0.20536374,0.273469326,0.230440393,0.322550186,0.281159277,0.036734282,0.025772186,200,61605
4290,5.075103565,0.003850374,8.451302955,0.01471383,0.266796998,0.23319742,0.314039393,0.271083405,0.031277105,0.016747778,200,61605
4291,1.536588685,0.184996269,3.415688878,0.093749549,0.266216913,0.22031951,0.326127017,0.232724876,0.025326158,0.009453435,200,61605
4292,1.990817952,0.103142149,4.83866748,0.047874844,0.263559784,0.21807872,0.321190208,0.285650461,0.030513586,0.024292781,200,61605
4293,1.988888487,0.103396749,1.447450428,0.358166831,0.263658038,0.228658445,0.304568488,0.245452454,0.02175888,0.012319437,200,61605
4294,0.613375038,0.566454641,7.694377366,0.018073903,0.271410968,0.227715521,0.340347556,0.246175607,0.038223664,0.011476961,200,61605
4295,8.483733313,0.000373937,12.88417442,0.005681744,0.29948342,0.226118781,0.363873976,0.255354733,0.035242012,0.014616409,200,61605
4296,0.938512819,0.391068181,3.515593792,0.08888318,0.258166145,0.222538142,0.30433015,0.236479935,0.023867618,0.009257062,200,61605
4297,3.180650888,0.024520332,2.89523705,0.126114458,0.255858891,0.215998351,0.284527884,0.23240277,0.02032869,0.011223057,200,61605
4298,3.286326182,0.021801712,2.67799472,0.144232503,0.280907659,0.228492354,0.330901103,0.246283478,0.030016806,0.007954469,200,61605
4299,3.133751617,0.025847802,12.50804246,0.006082242,0.266211121,0.219168351,0.311836594,0.22620066,0.019929034,0.004003585,200,61605
4300,2.266528769,0.07275431,2.993813112,0.118916311,0.290815888,0.235278422,0.374548414,0.262500371,0.03863747,0.01197292,200,61605
4301,0.578004998,0.588314955,5.176025334,0.041765458,0.252352507,0.230663339,0.274218857,0.240893634,0.014663803,0.006419708,300,61605
4302,1.525941961,0.187546369,1.352234699,0.388967109,0.258395438,0.223397323,0.291677969,0.248031089,0.027432564,0.01325261,300,61605
4303,4.867107352,0.00460448,48.26602106,0.000242505,0.250404476,0.221499841,0.270923954,0.231102534,0.013320577,0.006446341,300,61605
4304,2.855745624,0.035583326,3.76102185,0.078320758,0.256588882,0.221670909,0.28451438,0.229182219,0.013346459,0.004181047,300,61605
4305,2.277734186,0.071741113,2.626546457,0.149040027,0.26361452,0.228566364,0.285384475,0.241143941,0.013150537,0.006463438,300,61605
4306,4.060232397,0.009726899,5.494982595,0.036943407,0.261713947,0.226291661,0.284728063,0.250042974,0.015435551,0.012432895,300,61605
4307,1.654934703,0.158842115,3.834128597,0.075511601,0.272996274,0.234485882,0.307036587,0.25386169,0.018913918,0.01183449,300,61605
4308,0.95242083,0.384621596,3.803571486,0.076668518,0.259408476,0.22763624,0.297888371,0.234533714,0.019278642,0.005973966,300,61605
4309,6.322483725,0.001458741,5.570350254,0.035918111,0.252590259,0.219982347,0.282647994,0.24066622,0.015386014,0.012142896,300,61605
4310,3.918485752,0.011199023,13.23902115,0.005336931,0.24718749,0.215210124,0.26079829,0.231701059,0.013296055,0.01032493,300,61605
